Time [ms], Elem0, Elem1, Elem2, Elem3, Elem4, Elem5, Elem6, Elem7, Elem8, Elem9, Elem10, Elem11
20231012170500900 ,3.90072,0.663226,1.18911,0.4745922,1.103166,0.135345,0.770869,0.303504,0.378485,0.416501,0.65252,4
20231012170500900 ,3.8542,0.657134,1.19328,0.4613802,1.092208,0.134228,0.762534,0.307064,0.385068,0.416501,0.65057,4
20231012170500900 ,3.82429,0.649825,1.19537,0.4512171,1.07851,0.133112,0.758366,0.308844,0.389018,0.416501,0.64862,4
20231012170500900 ,3.79107,0.64487,1.19746,0.4400377,1.070292,0.131995,0.743779,0.309734,0.395602,0.418443,0.64667,4
20231012170501000 ,3.75451,0.64162,1.19955,0.4349561,1.062074,0.131995,0.747947,0.311514,0.406794,0.424268,0.63886,4
20231012170501000 ,3.72793,0.636419,1.20163,0.4308909,1.048376,0.128646,0.741695,0.312405,0.419961,0.427181,0.64472,4
20231012170501000 ,3.71132,0.633819,1.20372,0.4258094,1.0292,0.127529,0.739611,0.313295,0.419961,0.432035,0.63886,6
20231012170501000 ,3.67476,0.631218,1.20581,0.4186952,1.015503,0.127529,0.735443,0.313295,0.419961,0.427181,0.63886,5
20231012170501100 ,3.63157,0.629268,1.20581,0.4136136,1.007284,0.127529,0.73336,0.313295,0.419961,0.433006,0.63496,6
20231012170501100 ,3.60831,0.627968,1.20163,0.4034505,1.001806,0.127529,0.73336,0.315075,0.416011,0.436889,0.63301,16
20231012170501100 ,3.60831,0.627968,1.20163,0.4034505,1.001806,0.127529,0.73336,0.315075,0.416011,0.436889,0.63301,16
20231012170501200 ,3.59834,0.627318,1.19955,0.397353,0.999066,0.126413,0.720856,0.317745,0.419303,0.438831,0.62715,21
20231012170501200 ,3.59169,0.627318,1.18493,0.390239,0.999066,0.125296,0.714605,0.319525,0.416669,0.427181,0.61544,12
20231012170501200 ,3.58505,0.624718,1.17658,0.383124,0.999066,0.12418,0.718772,0.320415,0.419961,0.420385,0.60763,7
20231012170501200 ,3.57176,0.623418,1.17032,0.377026,0.988108,0.121947,0.720856,0.318635,0.419303,0.416501,0.60373,4
20231012170501300 ,3.56179,0.620817,1.16823,0.368896,0.971671,0.12083,0.718772,0.313295,0.418644,0.41456,0.60178,3
20231012170501300 ,3.54517,0.619517,1.15988,0.361782,0.963453,0.119665,0.718772,0.315075,0.418644,0.413589,0.59592,2
20231012170501300 ,3.53188,0.617567,1.14735,0.353651,0.957974,0.116171,0.710437,0.316855,0.423253,0.410676,0.59397,2
20231012170501300 ,3.52524,0.616917,1.14109,0.345521,0.955235,0.115006,0.714605,0.322195,0.425228,0.408734,0.59007,2
20231012170501400 ,3.51859,0.616917,1.13483,0.339423,0.952495,0.113841,0.710437,0.321305,0.42852,0.407764,0.58812,2
20231012170501400 ,3.5053,0.616917,1.12856,0.330276,0.949756,0.111512,0.720856,0.321305,0.430495,0.410676,0.58812,2
20231012170501400 ,3.47872,0.614967,1.11813,0.324178,0.941537,0.109182,0.712521,0.321305,0.431153,0.411647,0.58617,3
20231012170501400 ,3.47872,0.614967,1.11813,0.324178,0.941537,0.109182,0.712521,0.321305,0.431153,0.411647,0.58617,3
20231012170501400 ,3.45878,0.613666,1.11395,0.321129,0.936059,0.108017,0.704185,0.317745,0.429837,0.408734,0.58031,4
20231012170501500 ,3.4189,0.611066,1.10143,0.311983,0.92784,0.106853,0.68543,0.315965,0.42852,0.3912593,0.57055,4
20231012170501500 ,3.38568,0.608466,1.09307,0.304868,0.922361,0.106853,0.675011,0.315075,0.427861,0.3815509,0.56665,2
20231012170501500 ,3.35909,0.606516,1.0889,0.297754,0.919622,0.106853,0.666675,0.311514,0.427203,0.3766966,0.5647,1
20231012170501500 ,3.32919,0.604566,1.0722,0.289624,0.911403,0.104523,0.664591,0.309734,0.426545,0.3699007,0.5647,3
20231012170501600 ,3.30925,0.603265,1.06176,0.284542,0.905924,0.103358,0.656256,0.304394,0.426545,0.3640757,0.55104,4
20231012170501600 ,3.29596,0.601965,1.05758,0.276412,0.903185,0.103358,0.635417,0.298164,0.421278,0.3572798,0.53347,2
20231012170501600 ,3.26938,0.598715,1.04923,0.268281,0.894967,0.103358,0.624998,0.294604,0.418644,0.3543672,0.52567,1
20231012170501600 ,3.24944,0.596765,1.03671,0.258118,0.889488,0.102193,0.62083,0.292824,0.417328,0.3446588,0.52176,0
20231012170501600 ,3.24944,0.596765,1.03671,0.258118,0.889488,0.102193,0.62083,0.292824,0.417328,0.3446588,0.52176,0
20231012170501600 ,3.2295,0.595465,1.0233,0.251004,0.889488,0.098699,0.606144,0.290153,0.417328,0.3398046,0.51786,1
20231012170501600 ,3.20292,0.594164,1.01885,0.242874,0.886748,0.09637,0.598133,0.288373,0.417328,0.3320378,0.5081,1
20231012170501700 ,3.17634,0.592864,1.00697,0.234743,0.870312,0.095205,0.591457,0.289263,0.417328,0.3281545,0.50029,1
20231012170501700 ,3.13646,0.588964,0.995099,0.229661,0.859354,0.09404,0.588787,0.290153,0.416011,0.3262128,0.50029,1
20231012170501700 ,3.08994,0.585063,0.984708,0.219498,0.853875,0.092875,0.582112,0.297274,0.413378,0.3242711,0.48858,1
20231012170501700 ,3.05671,0.582463,0.971349,0.210352,0.842917,0.090546,0.574101,0.300834,0.412061,0.3233002,0.48663,1
20231012170501800 ,3.02681,0.580513,0.95799,0.200188,0.837438,0.089381,0.570096,0.299944,0.408111,0.3203877,0.48663,1
20231012170501800 ,3.01019,0.579863,0.947599,0.194091,0.823741,0.089381,0.567425,0.298164,0.403502,0.3203877,0.48663,1
20231012170501800 ,2.99026,0.577913,0.932756,0.187993,0.815522,0.089381,0.564755,0.291934,0.401527,0.318446,0.47297,0
20231012170501800 ,2.96367,0.575312,0.920881,0.179862,0.807304,0.089381,0.56342,0.289263,0.40021,0.312621,0.45541,0
20231012170501900 ,2.94041,0.573362,0.909006,0.175797,0.804564,0.09171,0.56609,0.289263,0.399552,0.30970844,0.4418,0
20231012170501900 ,2.9238,0.571412,0.895647,0.173764,0.801825,0.090546,0.567425,0.290153,0.398894,0.30679591,0.42828,0
20231012170501900 ,2.89722,0.570112,0.882288,0.171732,0.798087,0.09171,0.562085,0.297274,0.397577,0.29514578,0.42055,1
20231012170501900 ,2.89722,0.570112,0.882288,0.171732,0.798087,0.09171,0.562085,0.297274,0.397577,0.29514578,0.42055,1
20231012170501900 ,2.87728,0.568812,0.870413,0.168683,0.796218,0.090546,0.552739,0.300834,0.395602,0.2893207,0.41668,0
20231012170502000 ,2.84405,0.565561,0.852601,0.162585,0.794349,0.09171,0.546063,0.293714,0.39231,0.287379,0.40509,0
20231012170502000 ,2.79753,0.561661,0.837757,0.15852,0.796218,0.09171,0.540723,0.290153,0.390993,0.2883499,0.39929,-2
20231012170502000 ,2.7643,0.558411,0.822914,0.155471,0.794349,0.09171,0.540723,0.291044,0.389677,0.2883499,0.39736,-2
20231012170502000 ,2.72443,0.55321,0.80807,0.153438,0.794349,0.09171,0.536718,0.291044,0.386385,0.2883499,0.39156,-2
20231012170502100 ,2.67791,0.54996,0.790258,0.148357,0.79248,0.092875,0.523366,0.288373,0.378485,0.2854373,0.3819,-1
20231012170502100 ,2.63803,0.544759,0.77393,0.142259,0.790611,0.09171,0.516691,0.287483,0.374535,0.2844665,0.3761,1
20231012170502100 ,2.59816,0.539558,0.754634,0.138194,0.788742,0.090546,0.499334,0.290153,0.375851,0.281554,0.37417,2
20231012170502100 ,2.54832,0.531108,0.738306,0.136161,0.786873,0.089381,0.491324,0.291934,0.37651,0.2805831,0.3703,2
20231012170502200 ,2.50844,0.525257,0.717525,0.136161,0.781266,0.089381,0.485983,0.291044,0.37651,0.2796123,0.36837,2
20231012170502200 ,2.47521,0.519406,0.704166,0.136161,0.775659,0.090546,0.484648,0.290153,0.375193,0.2728164,0.3761,2
20231012170502200 ,2.47521,0.519406,0.704166,0.136161,0.775659,0.090546,0.484648,0.290153,0.375193,0.2728164,0.3761,2
20231012170502200 ,2.43202,0.514206,0.689322,0.135145,0.771921,0.09171,0.488653,0.290153,0.375193,0.2699038,0.37996,2
20231012170502300 ,2.40211,0.509005,0.675963,0.134128,0.768183,0.092875,0.489988,0.283923,0.373218,0.2679622,0.3819,3
20231012170502300 ,2.36888,0.503155,0.666488,0.133112,0.764445,0.092875,0.473967,0.280363,0.367951,0.2621371,0.37417,3
20231012170502300 ,2.33565,0.495354,0.656444,0.132096,0.760706,0.095205,0.465956,0.278583,0.365318,0.2582537,0.37417,2
20231012170502300 ,2.30242,0.491453,0.645683,0.132096,0.758838,0.09637,0.469962,0.277693,0.363343,0.2543703,0.35871,1
20231012170502400 ,2.2692,0.484953,0.634204,0.131079,0.751361,0.095205,0.472632,0.276803,0.362684,0.2514578,0.35098,1
20231012170502400 ,2.24926,0.480402,0.62416,0.129047,0.745754,0.09404,0.469962,0.276803,0.359392,0.2495161,0.34711,2
20231012170502400 ,2.23597,0.477802,0.615551,0.127014,0.740147,0.09637,0.461951,0.276803,0.356759,0.2417494,0.34518,3
20231012170502400 ,2.21935,0.475201,0.606942,0.122949,0.736409,0.097534,0.45661,0.276803,0.355442,0.237866,0.32006,2
20231012170502500 ,2.1828,0.469351,0.594745,0.1199,0.730802,0.098699,0.449935,0.275023,0.358076,0.2349535,0.30653,1
20231012170502500 ,2.13628,0.4635,0.584702,0.115835,0.725195,0.099864,0.447265,0.274133,0.359392,0.2281576,0.30073,2
20231012170502500 ,2.13628,0.4635,0.584702,0.115835,0.725195,0.099864,0.447265,0.274133,0.359392,0.2281576,0.30073,2
20231012170502500 ,2.11302,0.457,0.573223,0.109737,0.719588,0.102193,0.44593,0.271463,0.355442,0.2213617,0.2988,2
20231012170502500 ,2.08976,0.447899,0.558157,0.105672,0.712112,0.104523,0.441924,0.268792,0.353467,0.2184491,0.29107,0
20231012170502600 ,2.0665,0.443348,0.546678,0.102623,0.708374,0.109182,0.436584,0.263452,0.35215,0.2165074,0.2872,-1
20231012170502600 ,2.03327,0.436847,0.531612,0.098557,0.704636,0.111512,0.427238,0.260782,0.349517,0.2145658,0.28141,2
20231012170502600 ,1.99672,0.431647,0.510807,0.090427,0.702767,0.111512,0.421897,0.259002,0.346884,0.2106824,0.28334,4
20231012170502600 ,1.9502,0.425146,0.493589,0.086362,0.700898,0.111512,0.419227,0.257222,0.343592,0.206799,0.27947,4
20231012170502700 ,1.91033,0.420596,0.479957,0.083313,0.689684,0.110347,0.419227,0.256332,0.3403,0.2009739,0.27174,4
20231012170502700 ,1.87378,0.414095,0.469914,0.079248,0.680339,0.111512,0.417892,0.259892,0.338325,0.198061,0.26208,3
20231012170502700 ,1.82393,0.406944,0.459152,0.077215,0.674732,0.111512,0.416557,0.263452,0.333058,0.197091,0.24662,3
20231012170502700 ,1.82393,0.406944,0.459152,0.077215,0.674732,0.111512,0.416557,0.263452,0.333058,0.197091,0.24662,3
20231012170502800 ,1.78738,0.401744,0.450543,0.072133,0.670993,0.115006,0.412552,0.263452,0.330425,0.191266,0.23889,3
20231012170502800 ,1.76744,0.398493,0.444804,0.069084,0.665386,0.116171,0.409881,0.261672,0.321208,0.183499,0.2157,3
20231012170502800 ,1.75083,0.396543,0.436195,0.06197,0.654172,0.116171,0.400535,0.259892,0.315941,0.175732,0.20024,3
20231012170502900 ,1.74086,0.393943,0.429738,0.054856,0.644827,0.116171,0.389855,0.253662,0.312649,0.169907,0.19444,3
20231012170502900 ,1.73754,0.391992,0.423281,0.050791,0.63922,0.116171,0.384514,0.250102,0.310674,0.166994,0.18478,2
20231012170502900 ,1.73089,0.388742,0.418259,0.047742,0.635482,0.116171,0.381844,0.252772,0.310016,0.169907,0.18671,1
20231012170502900 ,1.72092,0.385492,0.411085,0.045709,0.624268,0.115006,0.372498,0.254552,0.309357,0.171849,0.18092,-1
20231012170503000 ,1.70763,0.383542,0.405345,0.041644,0.613054,0.112677,0.375168,0.261672,0.302115,0.168936,0.17705,-2
20231012170503000 ,1.6877,0.377041,0.399606,0.039611,0.607447,0.112677,0.376503,0.263452,0.297507,0.166994,0.17512,-1
20231012170503000 ,1.67108,0.373791,0.391714,0.038595,0.60184,0.111512,0.376503,0.264342,0.294873,0.169907,0.17322,0
20231012170503000 ,1.66111,0.37184,0.38454,0.039611,0.596233,0.110347,0.375168,0.259892,0.299482,0.170878,0.17512,1
20231012170503000 ,1.66111,0.37184,0.38454,0.039611,0.596233,0.110347,0.375168,0.259892,0.299482,0.170878,0.17512,1
20231012170503100 ,1.65447,0.37119,0.379518,0.040628,0.586887,0.109182,0.372498,0.254552,0.301457,0.171849,0.17512,1
20231012170503100 ,1.64782,0.36859,0.375931,0.040628,0.58128,0.108017,0.367158,0.252772,0.298824,0.180586,0.17512,1
20231012170503100 ,1.62788,0.36534,0.370191,0.040628,0.577542,0.106853,0.364487,0.249212,0.296849,0.18447,0.16942,1
20231012170503100 ,1.58973,0.362089,0.365169,0.038595,0.571935,0.106853,0.360482,0.247432,0.290923,0.180586,0.16562,1
20231012170503200 ,1.54665,0.354288,0.353691,0.032497,0.568197,0.106853,0.357812,0.245651,0.287632,0.174761,0.16372,1
20231012170503200 ,1.49065,0.348438,0.342929,0.027416,0.560721,0.106853,0.356477,0.244761,0.286315,0.171849,0.16182,1
20231012170503200 ,1.44326,0.341937,0.33145,0.022334,0.549507,0.106853,0.345796,0.244761,0.283023,0.166024,0.15232,1
20231012170503200 ,1.4088,0.338037,0.320689,0.01522,0.540162,0.108017,0.340455,0.241201,0.285656,0.163111,0.14852,1
20231012170503300 ,1.39156,0.334136,0.307775,0.010138,0.52521,0.111512,0.337785,0.238531,0.283023,0.160199,0.14472,1
20231012170503300 ,1.39156,0.334136,0.307775,0.010138,0.52521,0.111512,0.337785,0.238531,0.283023,0.160199,0.14472,1
20231012170503200 ,1.37864,0.328286,0.295579,0.006073,0.502782,0.1185,0.331109,0.238531,0.282365,0.156315,0.14282,1
20231012170503300 ,1.34848,0.323735,0.283383,-0.001041,0.482222,0.121947,0.33378,0.240311,0.281048,0.152432,0.13902,0
20231012170503300 ,1.32264,0.317884,0.269034,-0.007139,0.456056,0.123063,0.335115,0.241201,0.276439,0.147578,0.15992,2
20231012170503300 ,1.28235,0.310734,0.256838,-0.010188,0.426152,0.123063,0.335115,0.236751,0.273148,0.145636,0.15802,2
20231012170503300 ,1.25421,0.305533,0.244642,-0.01222,0.40933,0.12083,0.328439,0.234971,0.271831,0.145636,0.15802,2
20231012170503400 ,1.22606,0.302933,0.238185,-0.013237,0.399985,0.1185,0.323099,0.233191,0.271831,0.147578,0.15802,1
20231012170503400 ,1.20495,0.296432,0.231728,-0.016286,0.381295,0.116171,0.317758,0.232301,0.271831,0.148548,0.15802,1
20231012170503400 ,1.16976,0.289931,0.219532,-0.019334,0.355129,0.112677,0.312418,0.232301,0.271831,0.148548,0.15802,1
20231012170503400 ,1.13458,0.286681,0.212358,-0.022383,0.33457,0.110347,0.308412,0.231411,0.268539,0.145636,0.15042,1
20231012170503500 ,1.09235,0.282781,0.203031,-0.025432,0.315879,0.106853,0.299066,0.234971,0.267881,0.141752,0.15042,0
20231012170503500 ,1.03606,0.27433,0.185096,-0.034579,0.287844,0.104523,0.295061,0.236751,0.266564,0.133986,0.14852,-1
20231012170503500 ,1.00116,0.267179,0.167877,-0.039661,0.2672848,0.104523,0.297731,0.237641,0.266564,0.135927,0.14852,-1
20231012170503500 ,0.97531,0.259378,0.153529,-0.041693,0.2560707,0.103358,0.299066,0.237641,0.269198,0.139811,0.16562,1
20231012170503500 ,0.97531,0.259378,0.153529,-0.041693,0.2560707,0.103358,0.299066,0.237641,0.269198,0.139811,0.16562,1
20231012170503600 ,0.95269,0.250277,0.14205,-0.043726,0.2429875,0.102193,0.299066,0.237641,0.270514,0.148548,0.17322,3
20231012170503600 ,0.93654,0.243126,0.130571,-0.05084,0.2299043,0.101029,0.299066,0.237641,0.269856,0.145636,0.17132,3
20231012170503600 ,0.901,0.235976,0.11694,-0.058971,0.20373804,0.097534,0.296396,0.237641,0.269198,0.144665,0.16942,3
20231012170503600 ,0.86869,0.228825,0.104744,-0.063036,0.1794408,0.095205,0.293726,0.237641,0.268539,0.142723,0.16372,3
20231012170503700 ,0.85253,0.223624,0.091113,-0.072183,0.1383223,0.09404,0.288386,0.238531,0.268539,0.134957,0.16562,3
20231012170503700 ,0.83315,0.217774,0.0774819,-0.077264,0.099073,0.09171,0.285715,0.238531,0.267223,0.131073,0.16562,4
20231012170503700 ,0.82346,0.214523,0.067438,-0.080313,0.063561,0.090546,0.283045,0.241201,0.265247,0.129132,0.16752,4
20231012170503700 ,0.81699,0.209973,0.0538069,-0.082346,0.014967,0.088216,0.289721,0.242981,0.262614,0.128161,0.16752,3
20231012170503800 ,0.81376,0.203472,0.0401758,-0.084378,-0.02989,0.087051,0.288386,0.241201,0.261297,0.12719,0.16752,1
20231012170503800 ,0.81053,0.200222,0.0272622,-0.08946,-0.074746,0.085886,0.291056,0.240311,0.261297,0.126219,0.16372,0
20231012170503800 ,0.80407,0.197621,0.0200879,-0.101656,-0.121472,0.085886,0.292391,0.240311,0.267223,0.131073,0.16752,2
20231012170503800 ,0.80407,0.197621,0.0200879,-0.101656,-0.121472,0.085886,0.292391,0.240311,0.267223,0.131073,0.16752,2
20231012170503900 ,0.79115,0.194371,0.0157834,-0.111819,-0.147638,0.081227,0.293726,0.247432,0.272489,0.133986,0.16562,3
20231012170503900 ,0.78468,0.191121,0.0114788,-0.1169,-0.175673,0.078898,0.28171,0.250992,0.275123,0.130102,0.17512,3
20231012170503900 ,0.79438,0.18722,0.0057394,-0.12808,-0.198102,0.077733,0.276369,0.241201,0.271173,0.126219,0.16942,3
20231012170503900 ,0.79761,0.18007,-0.00143485,-0.134178,-0.214923,0.075403,0.280375,0.235861,0.265906,0.122336,0.16942,3
20231012170504000 ,0.80084,0.175519,-0.00717425,-0.140275,-0.224268,0.073074,0.283045,0.233191,0.262614,0.114569,0.15992,3
20231012170504000 ,0.79115,0.169018,-0.010044,-0.143324,-0.244827,0.068415,0.273699,0.232301,0.261297,0.116511,0.16372,3
20231012170504000 ,0.77822,0.163818,-0.0114788,-0.151455,-0.25791,0.063756,0.265689,0.231411,0.261297,0.11554,0.15232,3
20231012170504000 ,0.7653,0.157317,-0.0121962,-0.160602,-0.267255,0.057932,0.261683,0.231411,0.261297,0.11554,0.15422,1
20231012170504100 ,0.75884,0.153417,-0.0129137,-0.168732,-0.270993,0.052108,0.251002,0.233191,0.259322,0.105831,0.14662,-1
20231012170504100 ,0.75237,0.151466,-0.0129137,-0.172797,-0.272862,0.046284,0.244327,0.239421,0.258664,0.100977,0.15042,-2
20231012170504100 ,0.74914,0.150166,-0.0129137,-0.17483,-0.272862,0.042789,0.240321,0.253662,0.258006,0.100977,0.16562,1
20231012170504100 ,0.74914,0.150166,-0.0129137,-0.17483,-0.272862,0.042789,0.240321,0.253662,0.258006,0.100977,0.16562,1
20231012170504100 ,0.74914,0.148866,-0.0136311,-0.181944,-0.261648,0.03813,0.238986,0.260782,0.258006,0.10486,0.17322,3
20231012170504200 ,0.75237,0.147566,-0.0143485,-0.188042,-0.235482,0.034636,0.238986,0.255442,0.249447,0.109715,0.17132,4
20231012170504200 ,0.75884,0.142365,-0.0150659,-0.191091,-0.207447,0.032306,0.238986,0.252772,0.243522,0.108744,0.17132,5
20231012170504200 ,0.76853,0.139115,-0.0157834,-0.193124,-0.192495,0.027647,0.245662,0.257222,0.240888,0.111656,0.17132,5
20231012170504200 ,0.77176,0.137815,-0.0165008,-0.195156,-0.166328,0.025318,0.248332,0.261672,0.239572,0.112627,0.17512,4
20231012170504300 ,0.77499,0.131314,-0.0186531,-0.197189,-0.147638,0.019494,0.260348,0.264342,0.231671,0.113598,0.17899,4
20231012170504300 ,0.77499,0.122213,-0.0200879,-0.203287,-0.130817,0.01367,0.255008,0.270573,0.227721,0.114569,0.18092,4
20231012170504300 ,0.77499,0.116363,-0.0208053,-0.207352,-0.119603,0.007846,0.256343,0.275023,0.224429,0.119423,0.18285,3
20231012170504300 ,0.77499,0.109212,-0.0208053,-0.209385,-0.112127,0.003187,0.249667,0.276803,0.217846,0.122336,0.17899,2
20231012170504300 ,0.77499,0.109212,-0.0208053,-0.209385,-0.112127,0.003187,0.249667,0.276803,0.217846,0.122336,0.17899,2
20231012170504300 ,0.77822,0.105961,-0.0208053,-0.207352,-0.10652,-0.001472,0.246997,0.278583,0.219162,0.123306,0.17705,2
20231012170504300 ,0.78791,0.104661,-0.0193705,-0.197189,-0.104651,-0.003802,0.245662,0.286593,0.217187,0.12719,0.17705,3
20231012170504400 ,0.79761,0.104661,-0.0186531,-0.192107,-0.099043,-0.008461,0.245662,0.291044,0.215871,0.129132,0.17705,4
20231012170504400 ,0.80084,0.104661,-0.0179356,-0.189058,-0.100912,-0.011955,0.248332,0.292824,0.215212,0.130102,0.18092,4
20231012170504400 ,0.80084,0.102711,-0.0172182,-0.190075,-0.099043,-0.01545,0.246997,0.293714,0.212579,0.125248,0.17512,3
20231012170504400 ,0.80084,0.102061,-0.0165008,-0.191091,-0.097174,-0.018944,0.251002,0.294604,0.211262,0.136898,0.17899,3
20231012170504500 ,0.80407,0.100111,-0.0157834,-0.191091,-0.095305,-0.021274,0.244327,0.296384,0.20797,0.131073,0.17899,2
20231012170504500 ,0.80407,0.0955604,-0.0157834,-0.184993,-0.095305,-0.022438,0.242992,0.299054,0.20402,0.131073,0.17899,1
20231012170504500 ,0.80407,0.0929601,-0.0157834,-0.17483,-0.097174,-0.024768,0.240321,0.300834,0.202045,0.128161,0.17899,1
20231012170504500 ,0.79761,0.0890597,-0.0157834,-0.169748,-0.097174,-0.025933,0.238986,0.301724,0.201387,0.129132,0.17322,1
20231012170504600 ,0.77499,0.0871094,-0.0157834,-0.167716,-0.091567,-0.027098,0.2243,0.297274,0.1980951,0.129132,0.16182,0
20231012170504600 ,0.7556,0.0825589,-0.0157834,-0.171781,-0.08596,-0.027098,0.209614,0.292824,0.1934866,0.130102,0.15612,-1
20231012170504600 ,0.72653,0.0760582,-0.0143485,-0.176863,-0.084091,-0.028262,0.202938,0.289263,0.1855863,0.130102,0.17705,0
20231012170504600 ,0.72653,0.0760582,-0.0143485,-0.176863,-0.084091,-0.028262,0.202938,0.289263,0.1855863,0.130102,0.17705,0
20231012170504600 ,0.69907,0.0702076,-0.0136311,-0.181944,-0.084091,-0.030592,0.198933,0.285703,0.1803195,0.130102,0.18671,2
20231012170504700 ,0.68494,0.0637069,-0.0136311,-0.188042,-0.08596,-0.036416,0.193592,0.283923,0.1743943,0.130102,0.18092,3
20231012170504700 ,0.67485,0.0598065,-0.0136311,-0.191091,-0.08596,-0.03991,0.185581,0.289263,0.1684691,0.129132,0.17705,4
20231012170504700 ,0.67082,0.0572062,-0.0143485,-0.192107,-0.084091,-0.04224,0.186917,0.291934,0.166494,0.129132,0.16942,3
20231012170504700 ,0.6688,0.0559061,-0.0150659,-0.193124,-0.084091,-0.043405,0.181576,0.291934,0.1651773,0.131073,0.16562,3
20231012170504800 ,0.66678,0.0500554,-0.0150659,-0.19414,-0.084091,-0.044569,0.17223,0.288373,0.1645189,0.135927,0.16752,3
20231012170504800 ,0.66476,0.046155,-0.0165008,-0.19414,-0.084091,-0.044569,0.16422,0.283923,0.1546436,0.13884,0.16752,4
20231012170504800 ,0.65669,0.0442048,-0.0172182,-0.190075,-0.084091,-0.044569,0.158879,0.281253,0.1447682,0.139811,0.16752,5
20231012170504800 ,0.65266,0.0422546,-0.0179356,-0.180928,-0.084091,-0.044569,0.156209,0.278583,0.1395014,0.13884,0.16752,5
20231012170504900 ,0.65266,0.0409544,-0.0179356,-0.169748,-0.084091,-0.046899,0.153539,0.273243,0.1322595,0.137869,0.16752,5
20231012170504900 ,0.65266,0.0383542,-0.0193705,-0.163651,-0.084091,-0.049228,0.152203,0.267902,0.1329178,0.135927,0.16752,5
20231012170504900 ,0.65266,0.0383542,-0.0193705,-0.163651,-0.084091,-0.049228,0.152203,0.267902,0.1329178,0.135927,0.16752,5
20231012170504900 ,0.64458,0.037054,-0.0200879,-0.159585,-0.084091,-0.050393,0.137517,0.265232,0.1289677,0.133986,0.15992,3
20231012170505000 ,0.64055,0.0364039,-0.0186531,-0.156536,-0.080353,-0.050393,0.129506,0.259002,0.1256759,0.133986,0.15042,2
20231012170505000 ,0.64055,0.0364039,-0.0179356,-0.150439,-0.078484,-0.050393,0.121496,0.254552,0.1197507,0.133986,0.14472,1
20231012170505000 ,0.64055,0.0338037,-0.0193705,-0.145357,-0.078484,-0.051558,0.11215,0.251882,0.10987535,0.133986,0.15232,1
20231012170505000 ,0.63449,0.0325035,-0.0200879,-0.140275,-0.078484,-0.052723,0.106809,0.256332,0.0822244,0.133986,0.15612,1
20231012170505100 ,0.63046,0.0292532,-0.0208053,-0.13621,-0.078484,-0.052723,0.0974636,0.262562,0.0677405,0.133986,0.16752,1
20231012170505100 ,0.62037,0.027303,-0.0208053,-0.132145,-0.078484,-0.053888,0.090788,0.268792,0.0565485,0.135927,0.15232,1
20231012170505100 ,0.61633,0.0234025,-0.0208053,-0.12808,-0.078484,-0.052723,0.0827773,0.272353,0.0354811,0.136898,0.15612,1
20231012170505100 ,0.62239,0.018202,-0.0215228,-0.126047,-0.078484,-0.055052,0.0747666,0.263452,0.0216556,0.132044,0.15042,1
20231012170505200 ,0.6244,0.0130014,-0.0215228,-0.124014,-0.080353,-0.052723,0.0747666,0.255442,0.0137553,0.130102,0.15422,2
20231012170505200 ,0.6123,0.00520056,-0.0215228,-0.122998,-0.084091,-0.055052,0.0774369,0.249212,0.0071718,0.133986,0.15612,3
20231012170505200 ,0.6123,0.00520056,-0.0215228,-0.122998,-0.084091,-0.055052,0.0774369,0.249212,0.0071718,0.133986,0.15612,3
20231012170505200 ,0.60624,-0.00520056,-0.0208053,-0.121982,-0.08596,-0.052723,0.078772,0.242981,-0.012579,0.135927,0.16562,3
20231012170505200 ,0.60221,-0.0110512,-0.0200879,-0.121982,-0.084091,-0.056217,0.0654208,0.236751,-0.022454,0.132044,0.16752,1
20231012170505300 ,0.59414,-0.0169018,-0.0208053,-0.121982,-0.082222,-0.057382,0.0587452,0.228741,-0.027063,0.130102,0.16942,1
20231012170505300 ,0.57396,-0.0221024,-0.0215228,-0.121982,-0.082222,-0.058547,0.056075,0.22429,-0.029038,0.12719,0.16752,1
20231012170505300 ,0.56387,-0.0247027,-0.0222402,-0.122998,-0.082222,-0.058547,0.0574101,0.22429,-0.030355,0.126219,0.16752,3
20231012170505300 ,0.57194,-0.0260028,-0.0222402,-0.121982,-0.082222,-0.058547,0.0587452,0.22607,-0.035621,0.124277,0.17132,4
20231012170505400 ,0.58001,-0.0266529,-0.0222402,-0.120966,-0.082222,-0.058547,0.0600803,0.231411,-0.036938,0.130102,0.17322,4
20231012170505400 ,0.58405,-0.0266529,-0.0208053,-0.119949,-0.082222,-0.058547,0.0587452,0.229631,-0.037596,0.126219,0.17322,1
20231012170505400 ,0.58606,-0.027303,-0.0200879,-0.117917,-0.082222,-0.058547,0.0587452,0.227851,-0.037596,0.130102,0.17132,0
20231012170505400 ,0.58606,-0.027303,-0.0200879,-0.117917,-0.082222,-0.058547,0.0587452,0.227851,-0.037596,0.130102,0.17132,0
20231012170505400 ,0.57799,-0.027953,-0.0193705,-0.113851,-0.078484,-0.058547,0.0587452,0.226961,-0.036938,0.132044,0.17132,-1
20231012170505400 ,0.56588,-0.027953,-0.0186531,-0.111819,-0.076615,-0.058547,0.0574101,0.228741,-0.03628,0.133986,0.17512,1
20231012170505500 ,0.54772,-0.0286031,-0.0186531,-0.110802,-0.076615,-0.059712,0.0614154,0.235861,-0.034963,0.134957,0.17705,2
